geo_level, geo_code, geo_version, class, name, statistic, total
district,DC16,2016,300 001-500K,Zastron   Mohokare,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,500 001-800K,Zastron   Mohokare,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,800 001-1M,Zastron   Mohokare,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,Above1M,Zastron   Mohokare,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,Under1.5K,Zastron   Mohokare,Average trend in 12 months(%),
district,DC16,2016,1 501-3K,Zastron   Mohokare,Average trend in 12 months(%),
district,DC16,2016,3 001-5K,Zastron   Mohokare,Average trend in 12 months(%),-3.7
district,DC16,2016,5 001-10K,Zastron   Mohokare,Average trend in 12 months(%),16.5
district,DC16,2016,10 001-20K,Zastron   Mohokare,Average trend in 12 months(%),
district,DC16,2016,20 001-30K,Zastron   Mohokare,Average trend in 12 months(%),
district,DC16,2016,30 001-40K,Zastron   Mohokare,Average trend in 12 months(%),
district,DC16,2016,40 001-50K,Zastron   Mohokare,Average trend in 12 months(%),
district,DC16,2016,50 001-100K,Zastron   Mohokare,Average trend in 12 months(%),
district,DC16,2016,100 001-150K,Zastron   Mohokare,Average trend in 12 months(%),
district,DC16,2016,150 001-200K,Zastron   Mohokare,Average trend in 12 months(%),
district,DC16,2016,200 001-300K,Zastron   Mohokare,Average trend in 12 months(%),
district,DC16,2016,300 001-500K,Zastron   Mohokare,Average trend in 12 months(%),
district,DC16,2016,500 001-800K,Zastron   Mohokare,Average trend in 12 months(%),
district,DC16,2016,800 001-1M,Zastron   Mohokare,Average trend in 12 months(%),
district,DC16,2016,Above1M,Zastron   Mohokare,Average trend in 12 months(%),
district,DC16,2016,Under1.5K,Zastron   Mohokare,Average price in November 2018(R/ha),
district,DC16,2016,1 501-3K,Zastron   Mohokare,Average price in November 2018(R/ha),
district,DC16,2016,3 001-5K,Zastron   Mohokare,Average price in November 2018(R/ha),3162
district,DC16,2016,5 001-10K,Zastron   Mohokare,Average price in November 2018(R/ha),
district,DC16,2016,10 001-20K,Zastron   Mohokare,Average price in November 2018(R/ha),17205
district,DC16,2016,20 001-30K,Zastron   Mohokare,Average price in November 2018(R/ha),
district,DC16,2016,30 001-40K,Zastron   Mohokare,Average price in November 2018(R/ha),
district,DC16,2016,40 001-50K,Zastron   Mohokare,Average price in November 2018(R/ha),
district,DC16,2016,50 001-100K,Zastron   Mohokare,Average price in November 2018(R/ha),
district,DC16,2016,100 001-150K,Zastron   Mohokare,Average price in November 2018(R/ha),
district,DC16,2016,150 001-200K,Zastron   Mohokare,Average price in November 2018(R/ha),
district,DC16,2016,200 001-300K,Zastron   Mohokare,Average price in November 2018(R/ha),
district,DC16,2016,300 001-500K,Zastron   Mohokare,Average price in November 2018(R/ha),
district,DC16,2016,500 001-800K,Zastron   Mohokare,Average price in November 2018(R/ha),
district,DC16,2016,800 001-1M,Zastron   Mohokare,Average price in November 2018(R/ha),
district,DC16,2016,Above1M,Zastron   Mohokare,Average price in November 2018(R/ha),
district,DC38,2016,Under1.5K,Zeerust  Ramotshere,Number of transactions in 12 months,1
district,DC38,2016,1 501-3K,Zeerust  Ramotshere,Number of transactions in 12 months,3
district,DC38,2016,3 001-5K,Zeerust  Ramotshere,Number of transactions in 12 months,6
district,DC38,2016,5 001-10K,Zeerust  Ramotshere,Number of transactions in 12 months,14
district,DC38,2016,10 001-20K,Zeerust  Ramotshere,Number of transactions in 12 months,26
district,DC38,2016,20 001-30K,Zeerust  Ramotshere,Number of transactions in 12 months,16
district,DC38,2016,30 001-40K,Zeerust  Ramotshere,Number of transactions in 12 months,6
district,DC38,2016,40 001-50K,Zeerust  Ramotshere,Number of transactions in 12 months,
district,DC38,2016,50 001-100K,Zeerust  Ramotshere,Number of transactions in 12 months,4
district,DC38,2016,100 001-150K,Zeerust  Ramotshere,Number of transactions in 12 months,3
district,DC38,2016,150 001-200K,Zeerust  Ramotshere,Number of transactions in 12 months,
district,DC38,2016,200 001-300K,Zeerust  Ramotshere,Number of transactions in 12 months,
district,DC38,2016,300 001-500K,Zeerust  Ramotshere,Number of transactions in 12 months,
district,DC38,2016,500 001-800K,Zeerust  Ramotshere,Number of transactions in 12 months,
district,DC38,2016,800 001-1M,Zeerust  Ramotshere,Number of transactions in 12 months,
district,DC38,2016,Above1M,Zeerust  Ramotshere,Number of transactions in 12 months,
district,DC38,2016,Under1.5K,Zeerust  Ramotshere,Total hectare traded in 12 months(ha),25
district,DC38,2016,1 501-3K,Zeerust  Ramotshere,Total hectare traded in 12 months(ha),1958
district,DC38,2016,3 001-5K,Zeerust  Ramotshere,Total hectare traded in 12 months(ha),665
district,DC38,2016,5 001-10K,Zeerust  Ramotshere,Total hectare traded in 12 months(ha),5738
district,DC38,2016,10 001-20K,Zeerust  Ramotshere,Total hectare traded in 12 months(ha),8496
district,DC38,2016,20 001-30K,Zeerust  Ramotshere,Total hectare traded in 12 months(ha),2632
district,DC38,2016,30 001-40K,Zeerust  Ramotshere,Total hectare traded in 12 months(ha),163
district,DC38,2016,40 001-50K,Zeerust  Ramotshere,Total hectare traded in 12 months(ha),
district,DC38,2016,50 001-100K,Zeerust  Ramotshere,Total hectare traded in 12 months(ha),176
district,DC38,2016,100 001-150K,Zeerust  Ramotshere,Total hectare traded in 12 months(ha),53
district,DC38,2016,150 001-200K,Zeerust  Ramotshere,Total hectare traded in 12 months(ha),
district,DC38,2016,200 001-300K,Zeerust  Ramotshere,Total hectare traded in 12 months(ha),
district,DC38,2016,300 001-500K,Zeerust  Ramotshere,Total hectare traded in 12 months(ha),
district,DC38,2016,500 001-800K,Zeerust  Ramotshere,Total hectare traded in 12 months(ha),
district,DC38,2016,800 001-1M,Zeerust  Ramotshere,Total hectare traded in 12 months(ha),
district,DC38,2016,Above1M,Zeerust  Ramotshere,Total hectare traded in 12 months(ha),
district,DC38,2016,Under1.5K,Zeerust  Ramotshere,Lowest price per hectare in 12 months(R/ha),1280
district,DC38,2016,1 501-3K,Zeerust  Ramotshere,Lowest price per hectare in 12 months(R/ha),2328
district,DC38,2016,3 001-5K,Zeerust  Ramotshere,Lowest price per hectare in 12 months(R/ha),3289
district,DC38,2016,5 001-10K,Zeerust  Ramotshere,Lowest price per hectare in 12 months(R/ha),5670
district,DC38,2016,10 001-20K,Zeerust  Ramotshere,Lowest price per hectare in 12 months(R/ha),10002
district,DC38,2016,20 001-30K,Zeerust  Ramotshere,Lowest price per hectare in 12 months(R/ha),20357
district,DC38,2016,30 001-40K,Zeerust  Ramotshere,Lowest price per hectare in 12 months(R/ha),31613
district,DC38,2016,40 001-50K,Zeerust  Ramotshere,Lowest price per hectare in 12 months(R/ha),
district,DC38,2016,50 001-100K,Zeerust  Ramotshere,Lowest price per hectare in 12 months(R/ha),53846
district,DC38,2016,100 001-150K,Zeerust  Ramotshere,Lowest price per hectare in 12 months(R/ha),102083
district,DC38,2016,150 001-200K,Zeerust  Ramotshere,Lowest price per hectare in 12 months(R/ha),
district,DC38,2016,200 001-300K,Zeerust  Ramotshere,Lowest price per hectare in 12 months(R/ha),
district,DC38,2016,300 001-500K,Zeerust  Ramotshere,Lowest price per hectare in 12 months(R/ha),
district,DC38,2016,500 001-800K,Zeerust  Ramotshere,Lowest price per hectare in 12 months(R/ha),
district,DC38,2016,800 001-1M,Zeerust  Ramotshere,Lowest price per hectare in 12 months(R/ha),
district,DC38,2016,Above1M,Zeerust  Ramotshere,Lowest price per hectare in 12 months(R/ha),
district,DC38,2016,Under1.5K,Zeerust  Ramotshere,Highest price per hectare in 12 months(R/ha),1280
district,DC38,2016,1 501-3K,Zeerust  Ramotshere,Highest price per hectare in 12 months(R/ha),2406
district,DC38,2016,3 001-5K,Zeerust  Ramotshere,Highest price per hectare in 12 months(R/ha),5000
district,DC38,2016,5 001-10K,Zeerust  Ramotshere,Highest price per hectare in 12 months(R/ha),9484
district,DC38,2016,10 001-20K,Zeerust  Ramotshere,Highest price per hectare in 12 months(R/ha),19740
district,DC38,2016,20 001-30K,Zeerust  Ramotshere,Highest price per hectare in 12 months(R/ha),29375
district,DC38,2016,30 001-40K,Zeerust  Ramotshere,Highest price per hectare in 12 months(R/ha),39216
district,DC38,2016,40 001-50K,Zeerust  Ramotshere,Highest price per hectare in 12 months(R/ha),
district,DC38,2016,50 001-100K,Zeerust  Ramotshere,Highest price per hectare in 12 months(R/ha),80952
district,DC38,2016,100 001-150K,Zeerust  Ramotshere,Highest price per hectare in 12 months(R/ha),140824
district,DC38,2016,150 001-200K,Zeerust  Ramotshere,Highest price per hectare in 12 months(R/ha),
district,DC38,2016,200 001-300K,Zeerust  Ramotshere,Highest price per hectare in 12 months(R/ha),
district,DC38,2016,300 001-500K,Zeerust  Ramotshere,Highest price per hectare in 12 months(R/ha),
district,DC38,2016,500 001-800K,Zeerust  Ramotshere,Highest price per hectare in 12 months(R/ha),
district,DC38,2016,800 001-1M,Zeerust  Ramotshere,Highest price per hectare in 12 months(R/ha),
district,DC38,2016,Above1M,Zeerust  Ramotshere,Highest price per hectare in 12 months(R/ha),
district,DC38,2016,Under1.5K,Zeerust  Ramotshere,Average price per hectare in 12 months(R/ha),1280
district,DC38,2016,1 501-3K,Zeerust  Ramotshere,Average price per hectare in 12 months(R/ha),2360
district,DC38,2016,3 001-5K,Zeerust  Ramotshere,Average price per hectare in 12 months(R/ha),4174
district,DC38,2016,5 001-10K,Zeerust  Ramotshere,Average price per hectare in 12 months(R/ha),7807
district,DC38,2016,10 001-20K,Zeerust  Ramotshere,Average price per hectare in 12 months(R/ha),15552
district,DC38,2016,20 001-30K,Zeerust  Ramotshere,Average price per hectare in 12 months(R/ha),24131
district,DC38,2016,30 001-40K,Zeerust  Ramotshere,Average price per hectare in 12 months(R/ha),36463
district,DC38,2016,40 001-50K,Zeerust  Ramotshere,Average price per hectare in 12 months(R/ha),
district,DC38,2016,50 001-100K,Zeerust  Ramotshere,Average price per hectare in 12 months(R/ha),62508
district,DC38,2016,100 001-150K,Zeerust  Ramotshere,Average price per hectare in 12 months(R/ha),115507
district,DC38,2016,150 001-200K,Zeerust  Ramotshere,Average price per hectare in 12 months(R/ha),
district,DC38,2016,200 001-300K,Zeerust  Ramotshere,Average price per hectare in 12 months(R/ha),
district,DC38,2016,300 001-500K,Zeerust  Ramotshere,Average price per hectare in 12 months(R/ha),
district,DC38,2016,500 001-800K,Zeerust  Ramotshere,Average price per hectare in 12 months(R/ha),
district,DC38,2016,800 001-1M,Zeerust  Ramotshere,Average price per hectare in 12 months(R/ha),
district,DC38,2016,Above1M,Zeerust  Ramotshere,Average price per hectare in 12 months(R/ha),
district,DC38,2016,Under1.5K,Zeerust  Ramotshere,Price trend per hectare in 12 months(R/ha),
district,DC38,2016,1 501-3K,Zeerust  Ramotshere,Price trend per hectare in 12 months(R/ha),-15
district,DC38,2016,3 001-5K,Zeerust  Ramotshere,Price trend per hectare in 12 months(R/ha),234
district,DC38,2016,5 001-10K,Zeerust  Ramotshere,Price trend per hectare in 12 months(R/ha),-167
district,DC38,2016,10 001-20K,Zeerust  Ramotshere,Price trend per hectare in 12 months(R/ha),183
district,DC38,2016,20 001-30K,Zeerust  Ramotshere,Price trend per hectare in 12 months(R/ha),34
district,DC38,2016,30 001-40K,Zeerust  Ramotshere,Price trend per hectare in 12 months(R/ha),-1013
district,DC38,2016,40 001-50K,Zeerust  Ramotshere,Price trend per hectare in 12 months(R/ha),
district,DC38,2016,50 001-100K,Zeerust  Ramotshere,Price trend per hectare in 12 months(R/ha),1311
district,DC38,2016,100 001-150K,Zeerust  Ramotshere,Price trend per hectare in 12 months(R/ha),13424
district,DC38,2016,150 001-200K,Zeerust  Ramotshere,Price trend per hectare in 12 months(R/ha),
district,DC38,2016,200 001-300K,Zeerust  Ramotshere,Price trend per hectare in 12 months(R/ha),
district,DC38,2016,300 001-500K,Zeerust  Ramotshere,Price trend per hectare in 12 months(R/ha),
district,DC38,2016,500 001-800K,Zeerust  Ramotshere,Price trend per hectare in 12 months(R/ha),
district,DC38,2016,800 001-1M,Zeerust  Ramotshere,Price trend per hectare in 12 months(R/ha),
district,DC38,2016,Above1M,Zeerust  Ramotshere,Price trend per hectare in 12 months(R/ha),
district,DC38,2016,Under1.5K,Zeerust  Ramotshere,Average trend in 12 months(%),
district,DC38,2016,1 501-3K,Zeerust  Ramotshere,Average trend in 12 months(%),-0.6
district,DC38,2016,3 001-5K,Zeerust  Ramotshere,Average trend in 12 months(%),5.6
district,DC38,2016,5 001-10K,Zeerust  Ramotshere,Average trend in 12 months(%),-2.1
district,DC38,2016,10 001-20K,Zeerust  Ramotshere,Average trend in 12 months(%),1.2
district,DC38,2016,20 001-30K,Zeerust  Ramotshere,Average trend in 12 months(%),0.1
district,DC38,2016,30 001-40K,Zeerust  Ramotshere,Average trend in 12 months(%),-2.8
district,DC38,2016,40 001-50K,Zeerust  Ramotshere,Average trend in 12 months(%),
district,DC38,2016,50 001-100K,Zeerust  Ramotshere,Average trend in 12 months(%),2.1
district,DC38,2016,100 001-150K,Zeerust  Ramotshere,Average trend in 12 months(%),11.6
district,DC38,2016,150 001-200K,Zeerust  Ramotshere,Average trend in 12 months(%),
district,DC38,2016,200 001-300K,Zeerust  Ramotshere,Average trend in 12 months(%),
district,DC38,2016,300 001-500K,Zeerust  Ramotshere,Average trend in 12 months(%),
district,DC38,2016,500 001-800K,Zeerust  Ramotshere,Average trend in 12 months(%),
district,DC38,2016,800 001-1M,Zeerust  Ramotshere,Average trend in 12 months(%),
district,DC38,2016,Above1M,Zeerust  Ramotshere,Average trend in 12 months(%),
district,DC38,2016,Under1.5K,Zeerust  Ramotshere,Average price in November 2018(R/ha),
district,DC38,2016,1 501-3K,Zeerust  Ramotshere,Average price in November 2018(R/ha),
district,DC38,2016,3 001-5K,Zeerust  Ramotshere,Average price in November 2018(R/ha),
district,DC38,2016,5 001-10K,Zeerust  Ramotshere,Average price in November 2018(R/ha),6311
district,DC38,2016,10 001-20K,Zeerust  Ramotshere,Average price in November 2018(R/ha),
district,DC38,2016,20 001-30K,Zeerust  Ramotshere,Average price in November 2018(R/ha),
district,DC38,2016,30 001-40K,Zeerust  Ramotshere,Average price in November 2018(R/ha),
district,DC38,2016,40 001-50K,Zeerust  Ramotshere,Average price in November 2018(R/ha),
district,DC38,2016,50 001-100K,Zeerust  Ramotshere,Average price in November 2018(R/ha),
district,DC38,2016,100 001-150K,Zeerust  Ramotshere,Average price in November 2018(R/ha),
district,DC38,2016,150 001-200K,Zeerust  Ramotshere,Average price in November 2018(R/ha),
district,DC38,2016,200 001-300K,Zeerust  Ramotshere,Average price in November 2018(R/ha),
district,DC38,2016,300 001-500K,Zeerust  Ramotshere,Average price in November 2018(R/ha),
district,DC38,2016,500 001-800K,Zeerust  Ramotshere,Average price in November 2018(R/ha),
district,DC38,2016,800 001-1M,Zeerust  Ramotshere,Average price in November 2018(R/ha),
district,DC38,2016,Above1M,Zeerust  Ramotshere,Average price in November 2018(R/ha),
province,EC,2016,Under 1.5K,Eastern Cape,Number of transactions in 12 months,15
province,EC,2016,1 501-3K,Eastern Cape,Number of transactions in 12 months,28
province,EC,2016,3 001-5K,Eastern Cape,Number of transactions in 12 months,49
province,EC,2016,5 001-10K,Eastern Cape,Number of transactions in 12 months,86
province,EC,2016,10 001-20K,Eastern Cape,Number of transactions in 12 months,53
province,EC,2016,20 001-30K,Eastern Cape,Number of transactions in 12 months,30
province,EC,2016,30 001-40K,Eastern Cape,Number of transactions in 12 months,10
province,EC,2016,40 001-50K,Eastern Cape,Number of transactions in 12 months,16
province,EC,2016,50 001-100K,Eastern Cape,Number of transactions in 12 months,32
province,EC,2016,100 001-150K,Eastern Cape,Number of transactions in 12 months,13
province,EC,2016,150 001-200K,Eastern Cape,Number of transactions in 12 months,10
province,EC,2016,200 001-300K,Eastern Cape,Number of transactions in 12 months,5
province,EC,2016,300 001-500K,Eastern Cape,Number of transactions in 12 months,6
province,EC,2016,500 001-800K,Eastern Cape,Number of transactions in 12 months,5
province,EC,2016,800 001-1M,Eastern Cape,Number of transactions in 12 months,
province,EC,2016,Above 1M,Eastern Cape,Number of transactions in 12 months,
province,EC,2016,Under 1.5K,Eastern Cape,Total hectare traded in 12 months(ha),40495
province,EC,2016,1 501-3K,Eastern Cape,Total hectare traded in 12 months(ha),43863
province,EC,2016,3 001-5K,Eastern Cape,Total hectare traded in 12 months(ha),67776
province,EC,2016,5 001-10K,Eastern Cape,Total hectare traded in 12 months(ha),69807
province,EC,2016,10 001-20K,Eastern Cape,Total hectare traded in 12 months(ha),16952
province,EC,2016,20 001-30K,Eastern Cape,Total hectare traded in 12 months(ha),8750
province,EC,2016,30 001-40K,Eastern Cape,Total hectare traded in 12 months(ha),2232
province,EC,2016,40 001-50K,Eastern Cape,Total hectare traded in 12 months(ha),1713
province,EC,2016,50 001-100K,Eastern Cape,Total hectare traded in 12 months(ha),2202
province,EC,2016,100 001-150K,Eastern Cape,Total hectare traded in 12 months(ha),370
province,EC,2016,150 001-200K,Eastern Cape,Total hectare traded in 12 months(ha),550
province,EC,2016,200 001-300K,Eastern Cape,Total hectare traded in 12 months(ha),148
province,EC,2016,300 001-500K,Eastern Cape,Total hectare traded in 12 months(ha),527
province,EC,2016,500 001-800K,Eastern Cape,Total hectare traded in 12 months(ha),404
province,EC,2016,800 001-1M,Eastern Cape,Total hectare traded in 12 months(ha),
province,EC,2016,Above 1M,Eastern Cape,Total hectare traded in 12 months(ha),
province,EC,2016,Under 1.5K,Eastern Cape,Lowest price per hectare in 12 months(R/ha),79
province,EC,2016,1 501-3K,Eastern Cape,Lowest price per hectare in 12 months(R/ha),1679
province,EC,2016,3 001-5K,Eastern Cape,Lowest price per hectare in 12 months(R/ha),3059
province,EC,2016,5 001-10K,Eastern Cape,Lowest price per hectare in 12 months(R/ha),5006
province,EC,2016,10 001-20K,Eastern Cape,Lowest price per hectare in 12 months(R/ha),10073
province,EC,2016,20 001-30K,Eastern Cape,Lowest price per hectare in 12 months(R/ha),20270
province,EC,2016,30 001-40K,Eastern Cape,Lowest price per hectare in 12 months(R/ha),30556
province,EC,2016,40 001-50K,Eastern Cape,Lowest price per hectare in 12 months(R/ha),41026
province,EC,2016,50 001-100K,Eastern Cape,Lowest price per hectare in 12 months(R/ha),52273
province,EC,2016,100 001-150K,Eastern Cape,Lowest price per hectare in 12 months(R/ha),102381
province,EC,2016,150 001-200K,Eastern Cape,Lowest price per hectare in 12 months(R/ha),152778
province,EC,2016,200 001-300K,Eastern Cape,Lowest price per hectare in 12 months(R/ha),250000
province,EC,2016,300 001-500K,Eastern Cape,Lowest price per hectare in 12 months(R/ha),320551
province,EC,2016,500 001-800K,Eastern Cape,Lowest price per hectare in 12 months(R/ha),518516
province,EC,2016,800 001-1M,Eastern Cape,Lowest price per hectare in 12 months(R/ha),
province,EC,2016,Above 1M,Eastern Cape,Lowest price per hectare in 12 months(R/ha),
province,EC,2016,Under 1.5K,Eastern Cape,Highest price per hectare in 12 months(R/ha),1343
province,EC,2016,1 501-3K,Eastern Cape,Highest price per hectare in 12 months(R/ha),2999
province,EC,2016,3 001-5K,Eastern Cape,Highest price per hectare in 12 months(R/ha),5000
province,EC,2016,5 001-10K,Eastern Cape,Highest price per hectare in 12 months(R/ha),9986
province,EC,2016,10 001-20K,Eastern Cape,Highest price per hectare in 12 months(R/ha),19626
province,EC,2016,20 001-30K,Eastern Cape,Highest price per hectare in 12 months(R/ha),29739
province,EC,2016,30 001-40K,Eastern Cape,Highest price per hectare in 12 months(R/ha),38851
province,EC,2016,40 001-50K,Eastern Cape,Highest price per hectare in 12 months(R/ha),50000
province,EC,2016,50 001-100K,Eastern Cape,Highest price per hectare in 12 months(R/ha),100000
province,EC,2016,100 001-150K,Eastern Cape,Highest price per hectare in 12 months(R/ha),147619
province,EC,2016,150 001-200K,Eastern Cape,Highest price per hectare in 12 months(R/ha),190476
province,EC,2016,200 001-300K,Eastern Cape,Highest price per hectare in 12 months(R/ha),280929
province,EC,2016,300 001-500K,Eastern Cape,Highest price per hectare in 12 months(R/ha),461538
province,EC,2016,500 001-800K,Eastern Cape,Highest price per hectare in 12 months(R/ha),791667
province,EC,2016,800 001-1M,Eastern Cape,Highest price per hectare in 12 months(R/ha),
province,EC,2016,Above 1M,Eastern Cape,Highest price per hectare in 12 months(R/ha),
province,EC,2016,Under 1.5K,Eastern Cape,Average price per hectare in 12 months(R/ha),681
province,EC,2016,1 501-3K,Eastern Cape,Average price per hectare in 12 months(R/ha),2423
province,EC,2016,3 001-5K,Eastern Cape,Average price per hectare in 12 months(R/ha),4197
province,EC,2016,5 001-10K,Eastern Cape,Average price per hectare in 12 months(R/ha),7095
province,EC,2016,10 001-20K,Eastern Cape,Average price per hectare in 12 months(R/ha),13152
province,EC,2016,20 001-30K,Eastern Cape,Average price per hectare in 12 months(R/ha),24769
province,EC,2016,30 001-40K,Eastern Cape,Average price per hectare in 12 months(R/ha),34331
province,EC,2016,40 001-50K,Eastern Cape,Average price per hectare in 12 months(R/ha),46424
province,EC,2016,50 001-100K,Eastern Cape,Average price per hectare in 12 months(R/ha),72866
province,EC,2016,100 001-150K,Eastern Cape,Average price per hectare in 12 months(R/ha),124232
province,EC,2016,150 001-200K,Eastern Cape,Average price per hectare in 12 months(R/ha),175091
province,EC,2016,200 001-300K,Eastern Cape,Average price per hectare in 12 months(R/ha),263636
province,EC,2016,300 001-500K,Eastern Cape,Average price per hectare in 12 months(R/ha),366974
province,EC,2016,500 001-800K,Eastern Cape,Average price per hectare in 12 months(R/ha),589490
province,EC,2016,800 001-1M,Eastern Cape,Average price per hectare in 12 months(R/ha),
province,EC,2016,Above 1M,Eastern Cape,Average price per hectare in 12 months(R/ha),
province,EC,2016,Under 1.5K,Eastern Cape,Price trend per hectare in 12 months(R/ha),-10
province,EC,2016,1 501-3K,Eastern Cape,Price trend per hectare in 12 months(R/ha),-28
province,EC,2016,3 001-5K,Eastern Cape,Price trend per hectare in 12 months(R/ha),-52
province,EC,2016,5 001-10K,Eastern Cape,Price trend per hectare in 12 months(R/ha),-32
province,EC,2016,10 001-20K,Eastern Cape,Price trend per hectare in 12 months(R/ha),-91
province,EC,2016,20 001-30K,Eastern Cape,Price trend per hectare in 12 months(R/ha),-214
province,EC,2016,30 001-40K,Eastern Cape,Price trend per hectare in 12 months(R/ha),605
province,EC,2016,40 001-50K,Eastern Cape,Price trend per hectare in 12 months(R/ha),-118
province,EC,2016,50 001-100K,Eastern Cape,Price trend per hectare in 12 months(R/ha),301
province,EC,2016,100 001-150K,Eastern Cape,Price trend per hectare in 12 months(R/ha),-844
province,EC,2016,150 001-200K,Eastern Cape,Price trend per hectare in 12 months(R/ha),-105
province,EC,2016,200 001-300K,Eastern Cape,Price trend per hectare in 12 months(R/ha),-1166
province,EC,2016,300 001-500K,Eastern Cape,Price trend per hectare in 12 months(R/ha),980
province,EC,2016,500 001-800K,Eastern Cape,Price trend per hectare in 12 months(R/ha),-14470
province,EC,2016,800 001-1M,Eastern Cape,Price trend per hectare in 12 months(R/ha),
province,EC,2016,Above 1M,Eastern Cape,Price trend per hectare in 12 months(R/ha),
province,EC,2016,Under 1.5K,Eastern Cape,Average trend in 12 months(%),-1.5
province,EC,2016,1 501-3K,Eastern Cape,Average trend in 12 months(%),-1.2
province,EC,2016,3 001-5K,Eastern Cape,Average trend in 12 months(%),-1.2
province,EC,2016,5 001-10K,Eastern Cape,Average trend in 12 months(%),-0.5
province,EC,2016,10 001-20K,Eastern Cape,Average trend in 12 months(%),-0.7
province,EC,2016,20 001-30K,Eastern Cape,Average trend in 12 months(%),-0.9
province,EC,2016,30 001-40K,Eastern Cape,Average trend in 12 months(%),1.8
province,EC,2016,40 001-50K,Eastern Cape,Average trend in 12 months(%),-0.3
province,EC,2016,50 001-100K,Eastern Cape,Average trend in 12 months(%),0.4
province,EC,2016,100 001-150K,Eastern Cape,Average trend in 12 months(%),-0.7
province,EC,2016,150 001-200K,Eastern Cape,Average trend in 12 months(%),-0.1
province,EC,2016,200 001-300K,Eastern Cape,Average trend in 12 months(%),-0.4
province,EC,2016,300 001-500K,Eastern Cape,Average trend in 12 months(%),0.3
province,EC,2016,500 001-800K,Eastern Cape,Average trend in 12 months(%),-2.5
province,EC,2016,800 001-1M,Eastern Cape,Average trend in 12 months(%),
province,EC,2016,Above 1M,Eastern Cape,Average trend in 12 months(%),
province,EC,2016,Under 1.5K,Eastern Cape,Average price in November 2018(R/ha),187
province,EC,2016,1 501-3K,Eastern Cape,Average price in November 2018(R/ha),2421
province,EC,2016,3 001-5K,Eastern Cape,Average price in November 2018(R/ha),3670
province,EC,2016,5 001-10K,Eastern Cape,Average price in November 2018(R/ha),6866
province,EC,2016,10 001-20K,Eastern Cape,Average price in November 2018(R/ha),12364
province,EC,2016,20 001-30K,Eastern Cape,Average price in November 2018(R/ha),23529
province,EC,2016,30 001-40K,Eastern Cape,Average price in November 2018(R/ha),
province,EC,2016,40 001-50K,Eastern Cape,Average price in November 2018(R/ha),41667
province,EC,2016,50 001-100K,Eastern Cape,Average price in November 2018(R/ha),65263
province,EC,2016,100 001-150K,Eastern Cape,Average price in November 2018(R/ha),122917
province,EC,2016,150 001-200K,Eastern Cape,Average price in November 2018(R/ha),187500
province,EC,2016,200 001-300K,Eastern Cape,Average price in November 2018(R/ha),
province,EC,2016,300 001-500K,Eastern Cape,Average price in November 2018(R/ha),
province,EC,2016,500 001-800K,Eastern Cape,Average price in November 2018(R/ha),
province,EC,2016,800 001-1M,Eastern Cape,Average price in November 2018(R/ha),
province,EC,2016,Above 1M,Eastern Cape,Average price in November 2018(R/ha),
province,FS,2016,Under 1.5K,Free State,Number of transactions in 12 months,12
province,FS,2016,1 501-3K,Free State,Number of transactions in 12 months,27
province,FS,2016,3 001-5K,Free State,Number of transactions in 12 months,70
province,FS,2016,5 001-10K,Free State,Number of transactions in 12 months,175
province,FS,2016,10 001-20K,Free State,Number of transactions in 12 months,202
province,FS,2016,20 001-30K,Free State,Number of transactions in 12 months,65
province,FS,2016,30 001-40K,Free State,Number of transactions in 12 months,24
province,FS,2016,40 001-50K,Free State,Number of transactions in 12 months,19
province,FS,2016,50 001-100K,Free State,Number of transactions in 12 months,21
province,FS,2016,100 001-150K,Free State,Number of transactions in 12 months,4
province,FS,2016,150 001-200K,Free State,Number of transactions in 12 months,4
province,FS,2016,200 001-300K,Free State,Number of transactions in 12 months,1
province,FS,2016,300 001-500K,Free State,Number of transactions in 12 months,3
province,FS,2016,500 001-800K,Free State,Number of transactions in 12 months,2
province,FS,2016,800 001-1M,Free State,Number of transactions in 12 months,
province,FS,2016,Above 1M,Free State,Number of transactions in 12 months,1
province,FS,2016,Under 1.5K,Free State,Total hectare traded in 12 months(ha),4669
province,FS,2016,1 501-3K,Free State,Total hectare traded in 12 months(ha),14496
province,FS,2016,3 001-5K,Free State,Total hectare traded in 12 months(ha),66162
province,FS,2016,5 001-10K,Free State,Total hectare traded in 12 months(ha),81406
province,FS,2016,10 001-20K,Free State,Total hectare traded in 12 months(ha),72487
province,FS,2016,20 001-30K,Free State,Total hectare traded in 12 months(ha),19634
province,FS,2016,30 001-40K,Free State,Total hectare traded in 12 months(ha),8606
province,FS,2016,40 001-50K,Free State,Total hectare traded in 12 months(ha),3616
province,FS,2016,50 001-100K,Free State,Total hectare traded in 12 months(ha),2662
province,FS,2016,100 001-150K,Free State,Total hectare traded in 12 months(ha),120
province,FS,2016,150 001-200K,Free State,Total hectare traded in 12 months(ha),3872
province,FS,2016,200 001-300K,Free State,Total hectare traded in 12 months(ha),88
province,FS,2016,300 001-500K,Free State,Total hectare traded in 12 months(ha),62
province,FS,2016,500 001-800K,Free State,Total hectare traded in 12 months(ha),33
